Year,Player Name,Team Name,Mat,Inns,Balls,Mdns,Runs,Wkts,BBI,Ave,Econ,SR,5,10,Ct,St
2016,M Ashwin,Rising Pune Supergiants,10,10,171,-,241,7,3/36,34.42,8.45,24.4,-,-,-,-
2016,R Ashwin,Rising Pune Supergiants,14,14,264,-,319,10,4/34,31.90,7.25,26.4,-,-,3,-
2016,GJ Bailey,Rising Pune Supergiants,6,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2016,F Behardien,Kings XI Punjab,3,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,R Bhatia,Rising Pune Supergiants,10,10,204,1,244,6,2/19,40.66,7.17,34,-,-,2,-
2016,SW Billings,Delhi Daredevils,5,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2016,STR Binny,Royal Challengers Bangalore,14,11,102,-,134,1,1/17,134.00,7.88,102,-,-,3,-
2016,Bipul Sharma,Sunrisers Hyderabad,7,6,84,-,121,3,1/10,40.33,8.64,28,-,-,2,-
2016,SM Boland,Rising Pune Supergiants,2,2,42,-,54,2,2/31,27.00,7.71,21,-,-,-,-
2016,TA Boult,Sunrisers Hyderabad,1,1,24,-,39,1,1/39,39.00,9.75,24,-,-,1,-
2016,CR Brathwaite,Delhi Daredevils,8,8,139,-,189,7,3/47,27.00,8.15,19.8,-,-,3,-
2016,DJ Bravo,Gujarat Lions,15,15,336,-,494,17,4/22,29.05,8.82,19.7,-,-,6,-
2016,JJ Bumrah,Mumbai Indians,14,14,312,-,406,15,3/13,27.06,7.8,20.8,-,-,1,-
2016,JC Buttler,Mumbai Indians,14,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2016,KC Cariappa,Kings XI Punjab,5,5,102,-,159,3,2/16,53.00,9.35,34,-,-,2,-
2016,YS Chahal,Royal Challengers Bangalore,13,13,295,-,401,21,4/25,19.09,8.15,14,-,-,4,-
2016,DL Chahar,Rising Pune Supergiants,2,2,30,-,41,-,-,0.00,8.2,-,-,-,1,-
2016,UBT Chand,Mumbai Indians,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2016,PP Chawla,Kolkata Knight Riders,12,11,212,-,273,11,2/21,24.81,7.72,19.2,-,-,3,-
2016,NM Coulter-Nile,Delhi Daredevils,4,4,90,-,114,3,2/25,38.00,7.6,30,-,-,-,-
2016,BCJ Cutting,Sunrisers Hyderabad,4,4,67,-,80,5,2/20,16.00,7.16,13.4,-,-,1,-
2016,Q de Kock,Delhi Daredevils,13,-,0,-,-,-,-,0.00,-,-,-,-,2,2
2016,AB de Villiers,Royal Challengers Bangalore,16,-,0,-,-,-,-,0.00,-,-,-,-,19,-
2016,R Dhawan,Kings XI Punjab,2,2,42,-,56,2,1/21,28.00,8,21,-,-,-,-
2016,S Dhawan,Sunrisers Hyderabad,17,-,0,-,-,-,-,0.00,-,-,-,-,5,-
2016,MS Dhoni,Rising Pune Supergiants,14,-,0,-,-,-,-,0.00,-,-,-,-,8,4
2016,AB Dinda,Rising Pune Supergiants,9,9,183,2,231,11,3/20,21.00,7.57,16.6,-,-,-,-
2016,JP Duminy,Delhi Daredevils,10,5,42,-,55,2,1/4,27.50,7.85,21,-,-,3,-
2016,F du Plessis,Rising Pune Supergiants,6,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2016,ER Dwivedi,Gujarat Lions,4,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2016,JP Faulkner,Gujarat Lions,7,7,102,-,167,2,1/23,83.50,9.82,51,-,-,3,-
2016,AJ Finch,Gujarat Lions,13,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2016,G Gambhir,Kolkata Knight Riders,15,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,CH Gayle,Royal Challengers Bangalore,10,4,60,-,63,2,2/11,31.50,6.3,30,-,-,4,-
2016,S Gopal,Mumbai Indians,1,1,18,-,18,-,-,0.00,6,-,-,-,-,-
2016,MJ Guptill,Mumbai Indians,3,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2016,Gurkeerat Singh,Kings XI Punjab,7,3,24,-,31,2,2/15,15.50,7.75,12,-,-,5,-
2016,PSP Handscomb,Rising Pune Supergiants,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2016,Harbhajan Singh,Mumbai Indians,14,14,294,-,392,9,2/29,43.55,8,32.6,-,-,4,-
2016,JW Hastings,Kolkata Knight Riders,2,2,40,1,37,2,2/6,18.50,5.55,20,-,-,-,-
2016,TM Head,Royal Challengers Bangalore,3,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2016,MC Henriques,Sunrisers Hyderabad,17,17,312,-,415,12,2/17,34.58,7.98,26,-,-,11,-
2016,GB Hogg,Kolkata Knight Riders,5,5,96,1,142,4,3/19,35.50,8.87,24,-,-,3,-
2016,JO Holder,Kolkata Knight Riders,4,4,78,-,103,2,2/33,51.50,7.92,39,-,-,-,-
2016,DJ Hooda,Sunrisers Hyderabad,17,6,78,-,97,3,2/16,32.33,7.46,26,-,-,3,-
2016,Imran Tahir,Delhi Daredevils,4,4,96,-,138,5,3/24,27.60,8.62,19.2,-,-,-,-
2016,Iqbal Abdulla,Royal Challengers Bangalore,8,8,150,-,213,6,3/40,35.50,8.52,25,-,-,4,-
2016,Ishan Kishan,Gujarat Lions,5,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,SS Iyer,Delhi Daredevils,6,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2016,RA Jadeja,Gujarat Lions,15,14,241,-,311,8,2/18,38.87,7.74,30.1,-,-,4,-
2016,KM Jadhav,Royal Challengers Bangalore,4,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,SB Jakati,Gujarat Lions,6,6,120,-,178,2,1/13,89.00,8.9,60,-,-,4,-
2016,MG Johnson,Kings XI Punjab,3,3,66,-,106,2,1/35,53.00,9.63,33,-,-,1,-
2016,CJ Jordan,Royal Challengers Bangalore,9,9,168,-,258,11,4/11,23.45,9.21,15.2,-,-,4,-
2016,KD Karthik,Gujarat Lions,16,-,0,-,-,-,-,0.00,-,-,-,-,11,3
2016,S Kaushik,Gujarat Lions,7,7,138,-,192,6,3/20,32.00,8.34,23,-,-,-,-
2016,SN Khan,Royal Challengers Bangalore,5,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2016,Z Khan,Delhi Daredevils,12,12,262,1,337,10,3/21,33.70,7.71,26.2,-,-,-,-
2016,UT Khawaja,Rising Pune Supergiants,6,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,V Kohli,Royal Challengers Bangalore,16,1,6,-,13,-,-,0.00,13,-,-,-,6,-
2016,Kuldeep Yadav,Kolkata Knight Riders,3,3,72,-,100,6,3/35,16.66,8.33,12,-,-,1,-
2016,DS Kulkarni,Gujarat Lions,14,14,294,4,364,18,4/14,20.22,7.42,16.3,-,-,2,-
2016,B Kumar,Sunrisers Hyderabad,17,17,396,3,490,23,4/29,21.30,7.42,17.2,-,-,6,-
2016,P Kumar,Gujarat Lions,16,16,309,2,401,9,2/19,44.55,7.78,34.3,-,-,2,-
2016,CA Lynn,Kolkata Knight Riders,2,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,MJ McClenaghan,Mumbai Indians,14,14,320,-,436,17,4/21,25.64,8.17,18.8,-,-,-,-
2016,BB McCullum,Gujarat Lions,16,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2016,Mandeep Singh,Royal Challengers Bangalore,1,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,MR Marsh,Rising Pune Supergiants,3,3,54,-,45,4,2/14,11.25,5,13.5,-,-,-,-
2016,SE Marsh,Kings XI Punjab,6,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,GJ Maxwell,Kings XI Punjab,11,7,54,-,80,-,-,0.00,8.88,-,-,-,3,-
2016,DA Miller,Kings XI Punjab,14,-,0,-,-,-,-,0.00,-,-,-,-,10,-
2016,AF Milne,Royal Challengers Bangalore,1,1,24,-,43,1,1/43,43.00,10.75,24,-,-,1,-
2016,A Mishra,Delhi Daredevils,14,14,276,-,344,13,4/11,26.46,7.47,21.2,-,-,3,-
2016,Mohammed Shami,Delhi Daredevils,8,8,151,-,244,5,2/34,48.80,9.69,30.2,-,-,1,-
2016,EJG Morgan,Sunrisers Hyderabad,7,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2016,JA Morkel,Rising Pune Supergiants,2,2,30,-,66,2,2/36,33.00,13.2,15,-,-,1,-
2016,M Morkel,Kolkata Knight Riders,10,10,213,-,297,10,2/27,29.70,8.36,21.3,-,-,-,-
2016,CH Morris,Delhi Daredevils,12,12,264,-,308,13,2/30,23.69,7,20.3,-,-,8,-
2016,C Munro,Kolkata Knight Riders,4,2,12,-,15,-,-,0.00,7.5,-,-,-,2,-
2016,Mustafizur Rahman,Sunrisers Hyderabad,16,16,366,1,421,17,3/16,24.76,6.9,21.5,-,-,2,-
2016,S Nadeem,Delhi Daredevils,4,4,90,-,127,2,2/23,63.50,8.46,45,-,-,-,-
2016,NS Naik,Kings XI Punjab,2,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2016,KK Nair,Delhi Daredevils,14,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2016,SP Narine,Kolkata Knight Riders,11,11,256,-,304,11,3/26,27.63,7.12,23.2,-,-,2,-
2016,P Negi,Delhi Daredevils,8,5,54,-,84,1,1/19,84.00,9.33,54,-,-,2,-
2016,A Nehra,Sunrisers Hyderabad,8,8,156,1,199,9,3/15,22.11,7.65,17.3,-,-,1,-
2016,NV Ojha,Sunrisers Hyderabad,17,-,0,-,-,-,-,0.00,-,-,-,-,18,-
2016,MK Pandey,Kolkata Knight Riders,12,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2016,HH Pandya,Mumbai Indians,11,10,100,-,153,3,1/7,51.00,9.18,33.3,-,-,6,-
2016,KH Pandya,Mumbai Indians,12,11,187,-,236,6,2/15,39.33,7.57,31.1,-,-,2,-
2016,RR Pant,Delhi Daredevils,10,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2016,Parvez Rasool,Royal Challengers Bangalore,4,4,84,-,129,1,1/31,129.00,9.21,84,-,-,2,-
2016,AR Patel,Kings XI Punjab,14,14,287,-,388,13,4/21,29.84,8.11,22,-,-,2,-
2016,HV Patel,Royal Challengers Bangalore,5,5,84,-,147,1,1/46,147.00,10.5,84,-,-,2,-
2016,PA Patel,Mumbai Indians,10,-,0,-,-,-,-,0.00,-,-,-,-,9,1
2016,IK Pathan,Rising Pune Supergiants,4,3,48,-,61,-,-,0.00,7.62,-,-,-,1,-
2016,YK Pathan,Kolkata Knight Riders,15,4,36,-,33,1,1/6,33.00,5.5,36,-,-,3,-
2016,NLTC Perera,Rising Pune Supergiants,12,11,199,-,326,9,3/34,36.22,9.82,22.1,-,-,5,-
2016,KP Pietersen,Rising Pune Supergiants,4,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,KA Pollard,Mumbai Indians,13,4,36,-,81,-,-,0.00,13.5,-,-,-,5,-
2016,AM Rahane,Rising Pune Supergiants,14,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2016,KL Rahul,Royal Challengers Bangalore,14,-,0,-,-,-,-,0.00,-,-,-,-,5,4
2016,SK Raina,Gujarat Lions,15,4,60,-,82,-,-,0.00,8.2,-,-,-,7,-
2016,AS Rajpoot,Kolkata Knight Riders,4,4,66,-,98,3,1/14,32.66,8.9,22,-,-,-,-
2016,N Rana,Mumbai Indians,4,1,6,-,3,-,-,0.00,3,-,-,-,-,-
2016,AT Rayudu,Mumbai Indians,13,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2016,KW Richardson,Royal Challengers Bangalore,4,4,84,-,136,7,3/13,19.42,9.71,12,-,-,2,-
2016,AD Russell,Kolkata Knight Riders,12,12,219,-,291,15,4/20,19.40,7.97,14.6,-,-,2,-
2016,Sachin Baby,Royal Challengers Bangalore,11,2,10,-,8,2,2/4,4.00,4.8,5,-,-,1,-
2016,WP Saha,Kings XI Punjab,12,-,0,-,-,-,-,0.00,-,-,-,-,7,3
2016,P Sahu,Kings XI Punjab,5,5,105,-,146,3,2/18,48.66,8.34,35,-,-,-,-
2016,SV Samson,Delhi Daredevils,14,-,0,-,-,-,-,0.00,-,-,-,-,3,1
2016,Sandeep Sharma,Kings XI Punjab,14,14,300,1,366,15,2/11,24.40,7.32,20,-,-,2,-
2016,PJ Sangwan,Gujarat Lions,2,2,24,-,49,-,-,0.00,12.25,-,-,-,1,-
2016,R Sathish,Kolkata Knight Riders,4,3,36,-,59,1,1/20,59.00,9.83,36,-,-,-,-
2016,T Shamsi,Royal Challengers Bangalore,4,4,96,-,147,3,1/21,49.00,9.18,32,-,-,1,-
2016,Shakib Al Hasan,Kolkata Knight Riders,10,9,186,-,243,5,1/14,48.60,7.83,37.2,-,-,4,-
2016,I Sharma,Rising Pune Supergiants,4,4,90,-,148,3,2/36,49.33,9.86,30,-,-,2,-
2016,KV Sharma,Sunrisers Hyderabad,5,5,98,-,171,-,-,0.00,10.46,-,-,-,-,-
2016,MM Sharma,Kings XI Punjab,14,14,291,-,407,13,3/23,31.30,8.39,22.3,-,-,3,-
2016,RG Sharma,Mumbai Indians,14,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2016,LMP Simmons,Mumbai Indians,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2016,RP Singh,Rising Pune Supergiants,4,4,72,-,111,3,1/23,37.00,9.25,24,-,-,-,-
2016,DR Smith,Gujarat Lions,12,8,108,-,153,8,4/8,19.12,8.5,13.5,-,-,7,-
2016,SPD Smith,Rising Pune Supergiants,8,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2016,TG Southee,Mumbai Indians,11,11,258,-,329,9,3/24,36.55,7.65,28.6,-,-,4,-
2016,BB Sran,Sunrisers Hyderabad,14,14,297,-,413,14,3/28,29.50,8.34,21.2,-,-,2,-
2016,DW Steyn,Gujarat Lions,1,1,12,-,17,-,-,0.00,8.5,-,-,-,-,-
2016,MP Stoinis,Kings XI Punjab,7,7,138,-,194,8,4/15,24.25,8.43,17.2,-,-,-,-
2016,J Suchith,Mumbai Indians,1,1,12,-,31,-,-,0.00,15.5,-,-,-,-,-
2016,Swapnil Singh,Kings XI Punjab,1,1,18,-,29,-,-,0.00,9.66,-,-,-,-,-
2016,PV Tambe,Gujarat Lions,7,7,96,-,143,5,2/12,28.60,8.93,19.2,-,-,1,-
2016,AP Tare,Sunrisers Hyderabad,3,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2016,SS Tiwary,Rising Pune Supergiants,10,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2016,JD Unadkat,Kolkata Knight Riders,1,1,18,-,49,-,-,0.00,16.33,-,-,-,-,-
2016,RV Uthappa,Kolkata Knight Riders,15,-,0,-,-,-,-,0.00,-,-,-,-,10,4
2016,M Vijay,Kings XI Punjab,14,1,6,-,8,-,-,0.00,8,-,-,-,2,-
2016,R Vinay Kumar,Mumbai Indians,3,3,54,1,64,3,2/17,21.33,7.11,18,-,-,-,-
2016,M Vohra,Kings XI Punjab,7,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2016,DA Warner,Sunrisers Hyderabad,17,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2016,SR Watson,Royal Challengers Bangalore,16,16,339,-,485,20,4/29,24.25,8.58,16.9,-,-,6,-
2016,D Wiese,Royal Challengers Bangalore,1,1,24,-,49,-,-,0.00,12.25,-,-,-,1,-
2016,KS Williamson,Sunrisers Hyderabad,6,1,6,-,7,-,-,0.00,7,-,-,-,5,-
2016,J Yadav,Delhi Daredevils,5,5,102,-,125,2,1/23,62.50,7.35,51,-,-,1,-
2016,SA Yadav,Kolkata Knight Riders,15,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2016,UT Yadav,Kolkata Knight Riders,9,9,156,-,234,10,3/28,23.40,9,15.6,-,-,1,-
2016,Yuvraj Singh,Sunrisers Hyderabad,10,5,37,-,52,-,-,0.00,8.43,-,-,-,1,-
2016,A Zampa,Rising Pune Supergiants,5,5,102,-,115,12,6/19,9.58,6.76,8.5,1,-,-,-
,,,,,,,,,,,,,,,,
2017,AR Bawne,Delhi Daredevils,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2017,VR Aaron,Kings XI Punjab,6,6,120,-,163,7,2/3,23.28,8.15,17.1,-,-,-,-
2017,AD Nath,Gujarat Lions,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2017,MA Agarwal,Rising Pune Supergiant,3,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2017,SS Agarwal,Gujarat Lions,1,1,24,-,42,1,1/42,42.00,10.5,24,-,-,1,-
2017,HM Amla,Kings XI Punjab,10,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2017,CJ Anderson,Delhi Daredevils,11,8,113,-,186,3,1/23,62.00,9.87,37.6,-,-,5,-
2017,Ankit Sharma,Rising Pune Supergiant,1,1,6,-,16,-,-,0.00,16,-,-,-,-,-
2017,Ankit Soni,Gujarat Lions,7,6,109,-,144,2,1/16,72.00,7.92,54.5,-,-,1,-
2017,Anureet Singh,Kings XI Punjab,1,1,12,-,26,-,-,0.00,13,-,-,-,-,-
2017,S Aravind,Royal Challengers Bangalore,10,10,183,-,275,5,2/29,55.00,9.01,36.6,-,-,1,-
2017,Avesh Khan,Royal Challengers Bangalore,1,1,24,-,23,1,1/23,23.00,5.75,24,-,-,-,-
2017,S Badree,Royal Challengers Bangalore,7,7,150,1,188,9,4/9,20.88,7.52,16.6,-,-,2,-
2017,Basil Thampi,Gujarat Lions,12,12,268,-,424,11,3/29,38.54,9.49,24.3,-,-,2,-
2017,R Bhatia,Rising Pune Supergiant,3,3,42,-,55,2,2/14,27.50,7.85,21,-,-,2,-
2017,SW Billings,Delhi Daredevils,6,-,0,-,-,-,-,0.00,-,-,-,-,4,-
2017,STR Binny,Royal Challengers Bangalore,8,4,36,-,50,4,1/9,12.50,8.33,9,-,-,1,-
2017,Bipul Sharma,Sunrisers Hyderabad,7,7,98,-,129,3,1/4,43.00,7.89,32.6,-,-,1,-
2017,TA Boult,Kolkata Knight Riders,6,6,143,-,216,5,2/30,43.20,9.06,28.6,-,-,-,-
2017,CR Brathwaite,Delhi Daredevils,2,2,36,-,67,1,1/38,67.00,11.16,36,-,-,-,-
2017,DM Bravo,Kolkata Knight Riders,1,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2017,JJ Bumrah,Mumbai Indians,16,16,356,2,440,20,3/7,22.00,7.41,17.8,-,-,2,-
2017,JC Buttler,Mumbai Indians,10,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2017,KC Cariappa,Kings XI Punjab,4,4,90,-,127,4,2/24,31.75,8.46,22.5,-,-,1,-
2017,YS Chahal,Royal Challengers Bangalore,13,13,261,-,333,14,3/16,23.78,7.65,18.6,-,-,3,-
2017,DL Chahar,Rising Pune Supergiant,3,3,42,-,74,1,1/35,74.00,10.57,42,-,-,-,-
2017,RD Chahar,Rising Pune Supergiant,3,2,42,-,58,2,1/26,29.00,8.28,21,-,-,1,-
2017,PP Chawla,Kolkata Knight Riders,6,6,120,-,179,6,2/34,29.83,8.95,20,-,-,1,-
2017,A Choudhary,Royal Challengers Bangalore,5,5,101,2,144,5,2/17,28.80,8.55,20.2,-,-,-,-
2017,DT Christian,Rising Pune Supergiant,13,13,240,-,298,11,2/10,27.09,7.45,21.8,-,-,6,-
2017,NM Coulter-Nile,Kolkata Knight Riders,8,8,170,-,228,15,3/20,15.20,8.04,11.3,-,-,2,-
2017,PJ Cummins,Delhi Daredevils,12,12,277,-,373,15,2/20,24.86,8.07,18.4,-,-,1,-
2017,BCJ Cutting,Sunrisers Hyderabad,4,4,76,-,123,1,1/41,123.00,9.71,76,-,-,1,-
2017,C de Grandhomme,Kolkata Knight Riders,12,9,96,-,135,4,3/4,33.75,8.43,24,-,-,2,-
2017,AB de Villiers,Royal Challengers Bangalore,9,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2017,S Dhawan,Sunrisers Hyderabad,14,-,0,-,-,-,-,0.00,-,-,-,-,7,-
2017,MS Dhoni,Rising Pune Supergiant,16,-,0,-,-,-,-,0.00,-,-,-,-,10,3
2017,AB Dinda,Rising Pune Supergiant,3,3,60,-,119,1,1/26,119.00,11.9,60,-,-,-,-
2017,F du Plessis,Rising Pune Supergiant,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2017,JP Faulkner,Gujarat Lions,8,8,158,-,258,6,2/34,43.00,9.79,26.3,-,-,3,-
2017,LH Ferguson,Rising Pune Supergiant,4,4,78,1,93,3,2/7,31.00,7.15,26,-,-,-,-
2017,AJ Finch,Gujarat Lions,13,-,0,-,-,-,-,0.00,-,-,-,-,5,-
2017,G Gambhir,Kolkata Knight Riders,16,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2017,CH Gayle,Royal Challengers Bangalore,9,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2017,MS Gony,Gujarat Lions,1,1,12,-,32,-,-,0.00,16,-,-,-,-,-
2017,MJ Guptill,Kings XI Punjab,7,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2017,Gurkeerat Singh,Kings XI Punjab,2,-,0,-,-,-,-,0.00,-,-,-,-,1,-
2017,Harbhajan Singh,Mumbai Indians,11,11,246,-,266,8,3/22,33.25,6.48,30.7,-,-,2,-
2017,TM Head,Royal Challengers Bangalore,7,5,48,-,81,2,2/30,40.50,10.12,24,-,-,3,-
2017,MC Henriques,Sunrisers Hyderabad,12,12,144,-,248,1,1/6,248.00,10.33,144,-,-,5,-
2017,MJ Henry,Kings XI Punjab,2,2,30,-,71,1,1/31,71.00,14.2,30,-,-,-,-
2017,DJ Hooda,Sunrisers Hyderabad,10,3,24,-,42,2,1/7,21.00,10.5,12,-,-,5,-
2017,Imran Tahir,Rising Pune Supergiant,12,12,282,-,369,18,3/18,20.50,7.85,15.6,-,-,2,-
2017,Iqbal Abdulla,Royal Challengers Bangalore,2,2,30,-,55,2,2/36,27.50,11,15,-,-,-,-
2017,Ishan Kishan,Gujarat Lions,11,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2017,SS Iyer,Delhi Daredevils,12,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2017,SP Jackson,Kolkata Knight Riders,4,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2017,RA Jadeja,Gujarat Lions,12,12,228,-,349,5,2/28,69.80,9.18,45.6,-,-,2,-
2017,KM Jadhav,Royal Challengers Bangalore,13,-,0,-,-,-,-,0.00,-,-,-,-,7,3
2017,IR Jaggi,Kolkata Knight Riders,2,-,0,-,-,-,-,0.00,-,-,-,-,-,-
2017,SB Jakati,Gujarat Lions,2,2,30,-,52,-,-,0.00,10.4,-,-,-,-,-
2017,MG Johnson,Mumbai Indians,5,5,120,1,141,7,3/26,20.14,7.05,17.1,-,-,1,-
2017,CJ Jordan,Sunrisers Hyderabad,1,1,6,-,9,1,1/9,9.00,9,6,-,-,-,-
2017,KD Karthik,Gujarat Lions,14,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2017,S Kaul,Sunrisers Hyderabad,10,10,214,-,300,16,4/29,18.75,8.41,13.3,-,-,3,-
2017,S Kaushik,Gujarat Lions,3,3,66,-,105,-,-,0.00,9.54,-,-,-,-,-
2017,Z Khan,Delhi Daredevils,11,11,241,-,313,10,3/20,31.30,7.79,24.1,-,-,4,-
2017,V Kohli,Royal Challengers Bangalore,10,-,0,-,-,-,-,0.00,-,-,-,-,5,-
2017,Kuldeep Yadav,Kolkata Knight Riders,12,11,246,-,340,12,2/25,28.33,8.29,20.5,-,-,1,-
2017,DS Kulkarni,Gujarat Lions,6,6,113,-,173,3,1/24,57.66,9.18,37.6,-,-,1,-
2017,B Kumar,Sunrisers Hyderabad,14,14,314,-,369,26,5/19,14.19,7.05,12,1,-,4,-
2017,P Kumar,Gujarat Lions,6,6,99,-,151,6,2/22,25.16,9.15,16.5,-,-,-,-
2017,CA Lynn,Kolkata Knight Riders,7,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2017,MJ McClenaghan,Mumbai Indians,14,14,324,-,507,19,3/24,26.68,9.38,17,-,-,1,-
2017,BB McCullum,Gujarat Lions,11,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2017,SL Malinga,Mumbai Indians,12,12,269,-,382,11,2/5,34.72,8.52,24.4,-,-,1,-
2017,Mandeep Singh,Royal Challengers Bangalore,11,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2017,SE Marsh,Kings XI Punjab,9,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2017,AD Mathews,Delhi Daredevils,3,2,30,-,56,-,-,0.00,11.2,-,-,-,2,-
2017,GJ Maxwell,Kings XI Punjab,14,8,114,-,125,7,2/15,17.85,6.57,16.2,-,-,7,-
2017,DA Miller,Kings XI Punjab,5,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2017,TS Mills,Royal Challengers Bangalore,5,5,107,-,153,5,2/31,30.60,8.57,21.4,-,-,1,-
2017,AF Milne,Royal Challengers Bangalore,4,4,84,-,134,3,2/27,44.66,9.57,28,-,-,4,-
2017,A Mishra,Delhi Daredevils,14,14,233,1,343,10,3/11,34.30,8.83,23.3,-,-,3,-
2017,Mohammad Nabi,Sunrisers Hyderabad,3,3,66,-,58,2,1/13,29.00,5.27,33,-,-,-,-
2017,Mohammed Shami,Delhi Daredevils,8,8,156,-,243,5,2/36,48.60,9.34,31.2,-,-,-,-
2017,Mohammed Siraj,Sunrisers Hyderabad,6,6,138,-,212,10,4/32,21.20,9.21,13.8,-,-,1,-
2017,EJG Morgan,Kings XI Punjab,4,-,0,-,-,-,-,0.00,-,-,-,-,3,-
2017,CH Morris,Delhi Daredevils,9,9,186,-,240,12,4/26,20.00,7.74,15.5,-,-,5,-
2017,Mustafizur Rahman,Sunrisers Hyderabad,1,1,16,-,34,-,-,0.00,12.75,-,-,-,-,-
2017,S Nadeem,Delhi Daredevils,7,7,107,-,119,6,2/13,19.83,6.67,17.8,-,-,2,-
2017,KK Nair,Delhi Daredevils,14,-,0,-,-,-,-,0.00,-,-,-,-,2,-
2017,SP Narine,Kolkata Knight Riders,16,15,354,-,412,10,2/29,41.20,6.98,35.4,-,-,4,-
2017,T Natarajan,Kings XI Punjab,6,6,76,-,115,2,1/26,57.50,9.07,38,-,-,-,-
2017,P Negi,Royal Challengers Bangalore,12,12,193,-,197,16,3/10,12.31,6.12,12,-,-,3,-
2017,A Nehra,Sunrisers Hyderabad,6,6,127,-,197,8,3/42,24.62,9.3,15.8,-,-,1,-
2017,NV Ojha,Sunrisers Hyderabad,14,-,0,-,-,-,-,0.00,-,-,-,-,6,-
2017,MK Pandey,Kolkata Knight Riders,14,-,0,-,-,-,-,0.00,-,-,-,-,8,-
2017,HH Pandya,Mumbai Indians,17,13,156,-,213,6,2/22,35.50,8.19,26,-,-,12,-
2017,KH Pandya,Mumbai Indians,13,13,240,-,273,10,3/14,27.30,6.82,24,-,-,2,-
2017,RR Pant,Delhi Daredevils,14,-,0,-,-,-,-,0.00,-,-,-,-,8,3
2017,AR Patel,Kings XI Punjab,14,14,288,-,362,15,3/11,24.13,7.54,19.2,-,-,7,-
2017,HV Patel,Royal Challengers Bangalore,1,1,24,-,43,3,3/43,14.33,10.75,8,-,-,-,-
2017,MM Patel,Gujarat Lions,2,2,42,-,57,1,1/35,57.00,8.14,42,-,-,-,-
2017,PA Patel,Mumbai Indians,16,-,0,-,-,-,-,0.00,-,-,-,-,6,2
2017,IK Pathan,Gujarat Lions,1,1,12,-,26,-,-,0.00,13,-,-,-,-,-
2017,YK Pathan,Kolkata Knight Riders,15,4,24,-,41,1,1/2,41.00,10.25,24,-,-,2,-
